0.00000000 	0.00000000 
3.14159265 	0.28522948 
3.14159265 	0.76350848 
3.09859759 	0.29279421 
3.10570862 	0.76396218 
2.97259365 	0.31817599 
2.99960482 	0.76944382 
2.77216257 	0.36909105 
2.82861877 	0.79091386 
2.40511579 	0.56323779 
2.60336375 	0.84326883 
2.01782620 	0.73440233 
2.32701870 	0.90348883 
1.71074348 	0.90118091 
2.02400396 	1.06619944 
1.46756328 	1.07491765 
1.74363406 	1.27712587 
1.26061137 	1.26061137 
1.49975087 	1.49975087 
2.62277611 	0.00000000 
3.14159265 	1.32148582 
2.37640354 	0.14224250 
3.03291987 	1.32602854 
1.84079593 	0.43108354 
2.72965009 	1.38253175 
1.30934637 	0.68973401 
2.29841809 	1.54096467 
0.96483017 	0.96483017 
1.88498135 	1.88498135 
1.41943620 	0.00000000 
3.14159265 	2.15655794 
0.52216232 	0.52216232 
2.46151952 	2.46151952 
3.14159265 	0.56757289 
3.11087850 	0.56760743 
3.01975839 	0.57129063 
2.87175184 	0.58660785 
2.67364590 	0.62364580 
2.42216108 	0.69795584 
2.06253465 	0.85432982 
1.78898840 	1.01666246 
1.56219659 	1.18516300 
1.36447591 	1.36447591 
3.14159265 	3.14159265 
