-0.06608766 	0.05109836 	0.08037606 	0.05109595 	0.08016507 	0.05109578 	0.07855684 	0.04765037 	0.07376693 	0.03541943 	0.06512212 	0.01714212 	0.05196978 	0.00485560 	0.04145033 	-0.00039516 	0.03630475 	-0.00176466 	0.03461570 	0.03287605 	0.10969792 	0.01923820 	0.10968884 	-0.00808646 	0.10546373 	-0.02731694 	0.09324861 	-0.03058107 	0.09102539 	-0.03283175 	0.13266057 	-0.05580412 	0.13027733 	0.06648600 	0.06633091 	0.06576129 	0.06255686 	0.05540803 	0.04436390 	0.02860216 	0.01880352 	0.01382348 	0.01170063 	0.13521246 	
-0.07982360 	0.02136315 	0.04679832 	0.02137779 	0.04672141 	0.02153985 	0.04591750 	0.01952551 	0.04334421 	0.01253895 	0.03800488 	-0.00109227 	0.02821232 	-0.01107003 	0.02028781 	-0.01600318 	0.01612269 	-0.01735798 	0.01472485 	0.00728931 	0.07767387 	-0.00173757 	0.07756932 	-0.02440447 	0.07476321 	-0.04255146 	0.06645692 	-0.04611379 	0.06508006 	-0.04876675 	0.10674951 	-0.07037786 	0.10541142 	0.03465120 	0.03461825 	0.03433443 	0.03252048 	0.02798976 	0.02049451 	0.00880849 	0.00116970 	-0.00294808 	-0.00438101 	0.11404992 	
-0.09294887 	0.00082585 	0.02213936 	0.00089294 	0.02214069 	0.00081296 	0.02158803 	-0.00089369 	0.01973019 	-0.00631177 	0.01569167 	-0.01769747 	0.00777284 	-0.02650278 	0.00127091 	-0.03101068 	-0.00227538 	-0.03230044 	-0.00346005 	-0.01145155 	0.05093749 	-0.01940904 	0.05091140 	-0.03913778 	0.04908774 	-0.05612941 	0.04260045 	-0.05994949 	0.04176982 	-0.06261030 	0.08124948 	-0.08372979 	0.08079191 	0.01186515 	0.01185392 	0.01156660 	0.01024690 	0.00664797 	0.00074926 	-0.00895369 	-0.01553198 	-0.01914317 	-0.02048659 	0.09145038 	
-0.10267019 	-0.01384840 	0.00410747 	-0.01385143 	0.00406612 	-0.01400778 	0.00370827 	-0.01561841 	0.00220655 	-0.02036295 	-0.00117938 	-0.03063777 	-0.00799860 	-0.03851681 	-0.01365706 	-0.04274774 	-0.01680984 	-0.04388401 	-0.01788076 	-0.02478798 	0.03038509 	-0.03202966 	0.03039934 	-0.05009785 	0.02901955 	-0.06629470 	0.02354517 	-0.07008395 	0.02295581 	-0.07264979 	0.06043573 	-0.09353368 	0.06010150 	-0.00462118 	-0.00472344 	-0.00491956 	-0.00603585 	-0.00904304 	-0.01418429 	-0.02280312 	-0.02865035 	-0.03190098 	-0.03317738 	0.07156704 	
-0.10884832 	-0.02447103 	-0.00903970 	-0.02444691 	-0.00916359 	-0.02465862 	-0.00943019 	-0.02616937 	-0.01074351 	-0.03056239 	-0.01364571 	-0.03995972 	-0.01972460 	-0.04729291 	-0.02480773 	-0.05123114 	-0.02771857 	-0.05234134 	-0.02874197 	-0.03420627 	0.01470573 	-0.04091641 	0.01478205 	-0.05771508 	0.01368073 	-0.07310976 	0.00885785 	-0.07685568 	0.00835343 	-0.07918018 	0.04359333 	-0.09981183 	0.04335116 	-0.01659173 	-0.01668602 	-0.01687154 	-0.01789830 	-0.02054798 	-0.02514257 	-0.03294770 	-0.03834444 	-0.04139672 	-0.04249115 	0.05510895 	
-0.11222919 	-0.03208707 	-0.01865573 	-0.03206894 	-0.01876673 	-0.03220538 	-0.01899029 	-0.03368931 	-0.02018277 	-0.03780568 	-0.02281636 	-0.04648957 	-0.02825122 	-0.05332602 	-0.03291030 	-0.05699393 	-0.03564987 	-0.05808362 	-0.03660750 	-0.04075445 	0.00289264 	-0.04690163 	0.00294307 	-0.06255845 	0.00200375 	-0.07721674 	-0.00235166 	-0.08094977 	-0.00280111 	-0.08293969 	0.03026554 	-0.10313781 	0.03008479 	-0.02524655 	-0.02533055 	-0.02548821 	-0.02640575 	-0.02884169 	-0.03302063 	-0.04019711 	-0.04520611 	-0.04803697 	-0.04904785 	0.04191054 	
-0.11310328 	-0.03742903 	-0.02566960 	-0.03743003 	-0.02576250 	-0.03759541 	-0.02598226 	-0.03898229 	-0.02704902 	-0.04284951 	-0.02938083 	-0.05091119 	-0.03442294 	-0.05728153 	-0.03870027 	-0.06071353 	-0.04123613 	-0.06172742 	-0.04210311 	-0.04525451 	-0.00607692 	-0.05093486 	-0.00607401 	-0.06550479 	-0.00689858 	-0.07940906 	-0.01083204 	-0.08298502 	-0.01130372 	-0.08464997 	0.01974853 	-0.10423773 	0.01960652 	-0.03151280 	-0.03154078 	-0.03168185 	-0.03253520 	-0.03472680 	-0.03855499 	-0.04522272 	-0.04984185 	-0.05248096 	-0.05344087 	0.03120638 	
-0.11231592 	-0.04115715 	-0.03079052 	-0.04115353 	-0.03083187 	-0.04132375 	-0.03104209 	-0.04260144 	-0.03197687 	-0.04627374 	-0.03412996 	-0.05375615 	-0.03875728 	-0.05968913 	-0.04273015 	-0.06290886 	-0.04511919 	-0.06385816 	-0.04592424 	-0.04826797 	-0.01292274 	-0.05347025 	-0.01289946 	-0.06702569 	-0.01365665 	-0.08014427 	-0.01726594 	-0.08357411 	-0.01773264 	-0.08491881 	0.01137046 	-0.10373847 	0.01127254 	-0.03591679 	-0.03598700 	-0.03612336 	-0.03688746 	-0.03890131 	-0.04240737 	-0.04857441 	-0.05291626 	-0.05539259 	-0.05625810 	0.02249879 	
-0.11036129 	-0.04368654 	-0.03444455 	-0.04368302 	-0.03449259 	-0.04385177 	-0.03468302 	-0.04506940 	-0.03555169 	-0.04848847 	-0.03750468 	-0.05544724 	-0.04175061 	-0.06097090 	-0.04545875 	-0.06401324 	-0.04773510 	-0.06489110 	-0.04842653 	-0.05014502 	-0.01814755 	-0.05493570 	-0.01811684 	-0.06759118 	-0.01880908 	-0.07986674 	-0.02212780 	-0.08313563 	-0.02258410 	-0.08423735 	0.00466163 	-0.10215567 	0.00461659 	-0.03902331 	-0.03910027 	-0.03923873 	-0.03991310 	-0.04180663 	-0.04506752 	-0.05073400 	-0.05476095 	-0.05711538 	-0.05792197 	0.01542555 	
-0.10766764 	-0.04535476 	-0.03705534 	-0.04536847 	-0.03711914 	-0.04552072 	-0.03728956 	-0.04663124 	-0.03807048 	-0.04985959 	-0.03987787 	-0.05631149 	-0.04378571 	-0.06143223 	-0.04723432 	-0.06429133 	-0.04936821 	-0.06513617 	-0.05002133 	-0.05124551 	-0.02216257 	-0.05567079 	-0.02212178 	-0.06738954 	-0.02277653 	-0.07891861 	-0.02580015 	-0.08202099 	-0.02625605 	-0.08292008 	-0.00074954 	-0.09986082 	-0.00077705 	-0.04119792 	-0.04125124 	-0.04139973 	-0.04201760 	-0.04375044 	-0.04677490 	-0.05203001 	-0.05576300 	-0.05794329 	-0.05875773 	0.00959687 	
