-0.22369217 	-0.29493333 	-0.28740809 	-0.29481418 	-0.28767623 	-0.29474726 	-0.28966886 	-0.28875192 	-0.29110963 	-0.28014039 	-0.28753129 	-0.27114794 	-0.28089513 	-0.26437305 	-0.27322413 	-0.26024951 	-0.27038252 	-0.25814522 	-0.26876778 	-0.27563192 	-0.28131112 	-0.27194359 	-0.28234985 	-0.25934182 	-0.28053972 	-0.24706846 	-0.26141662 	-0.24285762 	-0.25397446 	-0.23755175 	-0.28874297 	-0.22861796 	-0.26865275 	-0.29624740 	-0.29613702 	-0.29585940 	-0.29342844 	-0.28902780 	-0.28248975 	-0.27470204 	-0.26971891 	-0.26669532 	-0.26509139 	-0.25094911 	
-0.33173698 	-0.36263125 	-0.35991502 	-0.36252352 	-0.35995322 	-0.36238242 	-0.36071858 	-0.36154319 	-0.36212345 	-0.35896472 	-0.36216675 	-0.35535716 	-0.35974260 	-0.35221965 	-0.35652642 	-0.35002191 	-0.35465201 	-0.34911368 	-0.35388479 	-0.35847909 	-0.35921182 	-0.35774992 	-0.36089809 	-0.35203817 	-0.36408067 	-0.34573340 	-0.35918183 	-0.34333574 	-0.35532328 	-0.34032331 	-0.37593150 	-0.33409756 	-0.37237842 	-0.36232528 	-0.36223163 	-0.36241611 	-0.36263177 	-0.36167260 	-0.35938143 	-0.35608419 	-0.35348439 	-0.35172339 	-0.35109578 	-0.37082594 	
-0.36670671 	-0.38610216 	-0.38540608 	-0.38601193 	-0.38547307 	-0.38611535 	-0.38585758 	-0.38584035 	-0.38675602 	-0.38444848 	-0.38712852 	-0.38238691 	-0.38599811 	-0.38048673 	-0.38428957 	-0.37928814 	-0.38330737 	-0.37868082 	-0.38292627 	-0.38417348 	-0.38668158 	-0.38370357 	-0.38881711 	-0.38022121 	-0.39221005 	-0.37684859 	-0.39138327 	-0.37550741 	-0.39004181 	-0.37324510 	-0.40563949 	-0.36954877 	-0.40724407 	-0.38611276 	-0.38613822 	-0.38618453 	-0.38645439 	-0.38627450 	-0.38499471 	-0.38303456 	-0.38150841 	-0.38046135 	-0.38007168 	-0.41122365 	
-0.37692467 	-0.39118151 	-0.39160766 	-0.39110012 	-0.39154910 	-0.39109210 	-0.39181170 	-0.39083386 	-0.39232513 	-0.38966702 	-0.39256859 	-0.38812205 	-0.39180120 	-0.38682504 	-0.39070251 	-0.38599259 	-0.39004694 	-0.38550077 	-0.38979972 	-0.38903426 	-0.39349035 	-0.38872891 	-0.39576303 	-0.38593778 	-0.39887125 	-0.38385975 	-0.39928041 	-0.38289528 	-0.39905801 	-0.38088907 	-0.41247389 	-0.37841233 	-0.41606288 	-0.39150681 	-0.39153636 	-0.39153836 	-0.39161582 	-0.39135966 	-0.39041278 	-0.38894969 	-0.38787189 	-0.38717570 	-0.38681573 	-0.42180881 	
-0.37379064 	-0.38748101 	-0.38854548 	-0.38741098 	-0.38853749 	-0.38725127 	-0.38871674 	-0.38693264 	-0.38891831 	-0.38580324 	-0.38892348 	-0.38439773 	-0.38826534 	-0.38342523 	-0.38740169 	-0.38271295 	-0.38695605 	-0.38234709 	-0.38671764 	-0.38507083 	-0.39071724 	-0.38459786 	-0.39283450 	-0.38213820 	-0.39564840 	-0.38052252 	-0.39654194 	-0.37975295 	-0.39657835 	-0.37780045 	-0.40885456 	-0.37576574 	-0.41302743 	-0.38807963 	-0.38811764 	-0.38810477 	-0.38795377 	-0.38753033 	-0.38663322 	-0.38532740 	-0.38452302 	-0.38400225 	-0.38363666 	-0.41943765 	
-0.36594672 	-0.37930166 	-0.38086996 	-0.37920211 	-0.38078554 	-0.37903349 	-0.38087096 	-0.37859552 	-0.38089475 	-0.37743767 	-0.38067939 	-0.37611857 	-0.38004323 	-0.37521700 	-0.37925710 	-0.37460828 	-0.37886895 	-0.37426591 	-0.37870507 	-0.37633340 	-0.38299042 	-0.37598151 	-0.38491322 	-0.37372557 	-0.38739315 	-0.37230725 	-0.38837205 	-0.37160370 	-0.38860435 	-0.36967915 	-0.39980392 	-0.36785414 	-0.40421364 	-0.38070629 	-0.38005624 	-0.38001024 	-0.37980427 	-0.37917089 	-0.37829225 	-0.37711573 	-0.37640144 	-0.37590853 	-0.37561261 	-0.41081708 	
-0.35569938 	-0.36883318 	-0.37073858 	-0.36880251 	-0.37063212 	-0.36858631 	-0.37059897 	-0.36806027 	-0.37052026 	-0.36688459 	-0.37016198 	-0.36561591 	-0.36951806 	-0.36483154 	-0.36881609 	-0.36420684 	-0.36840263 	-0.36389759 	-0.36829811 	-0.36580712 	-0.37280721 	-0.36531077 	-0.37446068 	-0.36311955 	-0.37664371 	-0.36181182 	-0.37753894 	-0.36115950 	-0.37787522 	-0.35931019 	-0.38825795 	-0.35753165 	-0.39261393 	-0.36972247 	-0.36974506 	-0.36969147 	-0.36930945 	-0.36863636 	-0.36775008 	-0.36656362 	-0.36599866 	-0.36549962 	-0.36524520 	-0.39914840 	
-0.34448471 	-0.35811933 	-0.35940940 	-0.35737482 	-0.35935926 	-0.35712918 	-0.35928838 	-0.35658267 	-0.35910953 	-0.35538058 	-0.35865461 	-0.35416825 	-0.35798191 	-0.35338825 	-0.35732664 	-0.35282517 	-0.35692729 	-0.35259381 	-0.35678827 	-0.35409364 	-0.36142750 	-0.35377183 	-0.36288123 	-0.35167847 	-0.36480458 	-0.35041749 	-0.36564295 	-0.34977507 	-0.36594146 	-0.34690899 	-0.37555536 	-0.34630743 	-0.37974667 	-0.35836716 	-0.35839266 	-0.35826298 	-0.35786775 	-0.35717324 	-0.35623846 	-0.35522494 	-0.35458494 	-0.35412435 	-0.35387977 	-0.38607148 	
-0.33289815 	-0.34634468 	-0.34756455 	-0.34546827 	-0.34748633 	-0.34521386 	-0.34741311 	-0.34462993 	-0.34721518 	-0.34344470 	-0.34667259 	-0.34228885 	-0.34597451 	-0.34157611 	-0.34528835 	-0.34102322 	-0.34496915 	-0.34077490 	-0.34481740 	-0.34219382 	-0.34952808 	-0.34185714 	-0.35071302 	-0.33985376 	-0.35241063 	-0.33864969 	-0.35316841 	-0.33802416 	-0.35345971 	-0.33618174 	-0.36235461 	-0.33465736 	-0.36627853 	-0.34649024 	-0.34650249 	-0.34632580 	-0.34595194 	-0.34525222 	-0.34435844 	-0.34330848 	-0.34272385 	-0.34226793 	-0.34205862 	-0.37238471 	
-0.32114288 	-0.33347484 	-0.33549969 	-0.33345818 	-0.33548312 	-0.33319788 	-0.33537043 	-0.33260355 	-0.33512307 	-0.33143471 	-0.33454546 	-0.33035153 	-0.33389624 	-0.32966936 	-0.33319212 	-0.32912571 	-0.33290617 	-0.32888277 	-0.33274408 	-0.33025774 	-0.33723830 	-0.32991269 	-0.33837933 	-0.32799742 	-0.33987505 	-0.32682863 	-0.34056285 	-0.32622502 	-0.34083648 	-0.32433521 	-0.34899421 	-0.32295961 	-0.35271170 	-0.33469158 	-0.33443732 	-0.33430963 	-0.33383519 	-0.33316369 	-0.33227261 	-0.33131865 	-0.33077568 	-0.33032090 	-0.33014272 	-0.35849787 	
