18.65588886 	18.58739292 	18.51202887 	18.42821699 	18.33426806 	18.22776337 	18.10707840 	17.96824454 	17.81390684 	17.65087696 	17.46724145 	17.27197145 	17.08257727 	16.95909986 	17.04665373 	17.06136607 	17.04159349 	17.18760994 	17.38508734 	17.58214328 	17.76513206 	17.92502936 	18.07748773 	18.21239990 	18.32853612 	18.42954753 	18.51813392 	18.59619987 	18.66609473 	18.72840672 	
18.58740494 	18.52156393 	18.44532472 	18.36137450 	18.26749667 	18.16115646 	18.04076010 	17.90227643 	17.74843080 	17.58588093 	17.40286867 	17.20833882 	17.01985764 	16.89749028 	16.98670336 	17.00255171 	16.98485424 	17.13106074 	17.32811903 	17.52453997 	17.70686463 	17.86611015 	18.01797680 	18.15231100 	18.26789423 	18.36838545 	18.45650267 	18.53414498 	18.60374658 	18.66620078 	
18.51206981 	18.44535360 	18.37219769 	18.28730975 	18.19333856 	18.08713380 	17.96701565 	17.82895050 	17.67562856 	17.51361914 	17.33129859 	17.13758860 	16.95009842 	16.82891443 	16.91981543 	16.93681483 	16.92126828 	17.06763665 	17.26419509 	17.45989393 	17.64147826 	17.79999022 	17.95121653 	18.08488233 	18.19986244 	18.29978443 	18.38740238 	18.46467563 	18.53441337 	18.59659637 	
18.42827767 	18.36142292 	18.28732933 	18.20598247 	18.11102352 	18.00476222 	17.88488728 	17.74722907 	17.59451338 	17.43307250 	17.25152193 	17.05872018 	16.87233484 	16.75247314 	16.84528826 	16.86356928 	16.85045800 	16.99702432 	17.19299811 	17.38790392 	17.56865408 	17.72637132 	17.87685160 	18.00978028 	18.12408953 	18.22339266 	18.31056015 	18.38794236 	18.45733400 	18.51912082 	
18.33435035 	18.26756685 	18.19338016 	18.11104601 	18.02022336 	17.91294752 	17.79314020 	17.65588667 	17.50379805 	17.34304025 	17.16232043 	16.97053189 	16.78533776 	16.66683222 	16.76141694 	16.78083429 	16.77008078 	16.91667117 	17.11194382 	17.30592350 	17.48575699 	17.64254492 	17.79220102 	17.92431810 	18.03791040 	18.13666411 	18.22395129 	18.30090183 	18.36981817 	18.43116370 	
18.22787713 	18.16125791 	18.08720661 	18.00481591 	17.91297848 	17.81051998 	17.68970964 	17.55267052 	17.40121651 	17.24117193 	17.06142987 	16.87073809 	16.68686274 	16.56975456 	16.66616503 	16.68673295 	16.67839604 	16.82492891 	17.01936295 	17.21230932 	17.39104895 	17.54682575 	17.69553075 	17.82675530 	17.93968832 	18.03854260 	18.12529751 	18.20164945 	18.27002164 	18.33087671 	
18.10721467 	18.04088409 	17.96711120 	17.88496395 	17.79319410 	17.68973300 	17.57463266 	17.43664181 	17.28563252 	17.12633211 	16.94762419 	16.75817865 	16.57561321 	16.45992398 	16.55762990 	16.57896457 	16.57260424 	16.71881089 	16.91220616 	17.10388057 	17.28140710 	17.43599989 	17.58368484 	17.71410002 	17.82717315 	17.92537952 	18.01143154 	18.08712880 	18.15491915 	18.21524657 	
17.96839553 	17.90241541 	17.82906148 	17.74732166 	17.65595670 	17.55271060 	17.43665890 	17.30546287 	17.15357938 	16.99483298 	16.81721019 	16.62907332 	16.44807979 	16.33374878 	16.43236508 	16.45413622 	16.44944086 	16.59511341 	16.78716471 	16.97740351 	17.15345458 	17.30678774 	17.45349216 	17.58403362 	17.69630831 	17.79363230 	17.87888468 	17.95385936 	18.02100060 	18.08077344 	
17.81405639 	17.74856880 	17.67573914 	17.59460611 	17.50386881 	17.40125804 	17.28565162 	17.15358178 	17.00982756 	16.85009154 	16.67327287 	16.48647534 	16.30694831 	16.19384457 	16.29208220 	16.31320909 	16.30936942 	16.45390348 	16.64435859 	16.83283524 	17.00735464 	17.15953749 	17.30645585 	17.43601727 	17.54727253 	17.64364535 	17.72807526 	17.80230699 	17.86881517 	17.92800607 	
17.65104290 	17.58603566 	17.51374686 	17.43318288 	17.34312887 	17.24123185 	17.12636990 	16.99485416 	16.85011018 	16.69993078 	16.52201677 	16.33618946 	16.15814876 	16.04623774 	16.14467870 	16.16558988 	16.16262303 	16.30620310 	16.49488397 	16.68169006 	16.85488737 	17.00753030 	17.15331268 	17.28162235 	17.39170331 	17.48707207 	17.57058218 	17.64403092 	17.70982139 	17.76838035 	
17.46690665 	17.40252545 	17.33093169 	17.25114120 	17.16192165 	17.06100669 	16.94718323 	16.81675739 	16.67282226 	16.52155318 	16.35558545 	16.16846549 	15.99133383 	15.88008563 	15.97728381 	15.99657211 	15.99322293 	16.13502915 	16.32176218 	16.50698133 	16.68092384 	16.83223825 	16.97648936 	17.10331802 	17.21217926 	17.30644607 	17.38903400 	17.46164346 	17.52669327 	17.58458986 	
17.27213292 	17.20849059 	17.13771550 	17.05883172 	16.97062375 	16.87080346 	16.75822371 	16.62910345 	16.48650380 	16.33620098 	16.16893033 	15.99686089 	15.81733980 	15.70570456 	15.79960287 	15.81496362 	15.80963074 	15.94923922 	16.13420098 	16.32091128 	16.49326798 	16.64290069 	16.78538656 	16.91076664 	17.01834334 	17.11156133 	17.19320828 	17.26501014 	17.32932517 	17.38657531 	
17.08272472 	17.01999766 	16.95021623 	16.87243934 	16.78542532 	16.68692644 	16.57565906 	16.44811306 	16.30698152 	16.15816719 	15.99180173 	15.81734950 	15.65777079 	15.53976141 	15.62564118 	15.63214587 	15.62108294 	15.75821716 	15.94601784 	16.13092040 	16.30128985 	16.44910185 	16.58994727 	16.71393182 	16.82041769 	16.91274045 	16.99363044 	17.06478849 	17.12854565 	17.18531522 	
16.95937729 	16.89776425 	16.82916967 	16.75271985 	16.66706628 	16.56996849 	16.46012381 	16.33393981 	16.19403804 	16.04641962 	15.88071541 	15.70588201 	15.53993133 	15.45006412 	15.51127294 	15.49521544 	15.47156707 	15.61390747 	15.79914198 	15.98173387 	16.15021745 	16.29695815 	16.43654980 	16.55987789 	16.66591306 	16.75805043 	16.83883247 	16.91004762 	16.97381719 	17.03061702 	
17.04655218 	16.98661131 	16.91971743 	16.84519381 	16.76132789 	16.66606898 	16.55753342 	16.43227713 	16.29201014 	16.14460998 	15.97768093 	15.79955664 	15.62560090 	15.51107003 	15.60341802 	15.51113243 	15.47779083 	15.60741226 	15.78661748 	15.96693815 	16.13469468 	16.28199549 	16.42211433 	16.54676749 	16.65443134 	16.74861964 	16.83138974 	16.90463629 	16.97012306 	17.02852689 	
