-6.93807060 	-6.94869634 	-6.96330003 	-6.98561385 	-7.01168028 	-7.04869148 	-7.09644536 	-7.15868666 	-7.24364789 	-7.32239008 	-7.55668047 	-7.88196246 	-8.41429290 	-9.50004849 	-12.37100882 	-32.30907494 	-12.00730146 	-8.97897315 	-7.79097060 	-7.38880032 	-7.14489942 	-6.95126679 	-6.89954317 	-6.83276792 	-6.78382853 	-6.75300884 	-6.73426319 	-6.72515206 	-6.71575991 	-6.71158462 	
-6.50533129 	-6.51560363 	-6.52963261 	-6.55103079 	-6.57614358 	-6.61153546 	-6.65682802 	-6.71560956 	-6.79562883 	-6.87018021 	-7.09024532 	-7.39497430 	-7.87806043 	-8.89420698 	-11.58467959 	-30.27032371 	-11.27118405 	-8.45111628 	-7.38886125 	-6.83193441 	-6.64811160 	-6.47959119 	-6.43717973 	-6.37783589 	-6.33412087 	-6.30724499 	-6.29110589 	-6.28380194 	-6.27587847 	-6.27268385 	
-6.24730638 	-6.25716353 	-6.27064189 	-6.29119937 	-6.31536134 	-6.34933916 	-6.39302917 	-6.44972019 	-6.52697336 	-6.59866345 	-6.80894662 	-7.09036939 	-7.55307893 	-8.53028794 	-11.11980167 	-29.08559232 	-10.85029595 	-8.15131687 	-7.14506953 	-6.64821698 	-6.33631745 	-6.20676183 	-6.17546788 	-6.12291186 	-6.08330936 	-6.05889503 	-6.04447263 	-6.03797082 	-6.03076596 	-6.02797839 	
-6.06209323 	-6.07176541 	-6.08496474 	-6.10507577 	-6.12864352 	-6.16189700 	-6.20446546 	-6.25966231 	-6.33451645 	-6.40292817 	-6.59834626 	-6.86996538 	-7.31854586 	-8.26704480 	-10.77959894 	-28.21321073 	-10.53486456 	-7.92134961 	-6.95142257 	-6.47968735 	-6.20674992 	-5.97552134 	-5.97077454 	-5.92733879 	-5.89243529 	-5.87074716 	-5.85806139 	-5.85282112 	-5.84641595 	-5.84416956 	
-6.00452343 	-6.01414234 	-6.02728635 	-6.04721936 	-6.07069764 	-6.10369927 	-6.14595996 	-6.20044802 	-6.27352359 	-6.33448505 	-6.52662586 	-6.79538099 	-7.23980421 	-8.17931598 	-10.66800918 	-27.92715089 	-10.44042805 	-7.85679884 	-6.89968497 	-6.43726877 	-6.17544769 	-5.97076367 	-5.87980546 	-5.85735454 	-5.82878802 	-5.81008008 	-5.79901540 	-5.79474769 	-5.78913649 	-5.78728385 	
-5.94004625 	-5.94964415 	-5.96267686 	-5.98253123 	-6.00588061 	-6.03862396 	-6.08032480 	-6.13336817 	-6.20006644 	-6.25924404 	-6.44898128 	-6.71494364 	-7.15444695 	-8.08380847 	-10.54465174 	-27.61366434 	-10.32971460 	-7.77747117 	-6.83296869 	-6.37798452 	-6.12294829 	-5.92738311 	-5.85740540 	-5.76354459 	-5.75275939 	-5.73945127 	-5.73095681 	-5.72808937 	-5.72337767 	-5.72220695 	
-5.89347925 	-5.90303422 	-5.91607781 	-5.93586752 	-5.95910707 	-5.99155230 	-6.03221699 	-6.08021569 	-6.14547109 	-6.20394096 	-6.39218034 	-6.65604600 	-7.09211736 	-8.01394536 	-10.45496624 	-27.38525849 	-10.24925588 	-7.71925927 	-6.78412053 	-6.33435861 	-6.08343108 	-5.89256251 	-5.82891999 	-5.75283753 	-5.68108860 	-5.68293701 	-5.67901361 	-5.67828775 	-5.67477253 	-5.67433127 	
-5.85894913 	-5.86848216 	-5.88145815 	-5.90110403 	-5.92403882 	-5.95560298 	-5.99208010 	-6.03904876 	-6.10375529 	-6.16192391 	-6.34906784 	-6.61134820 	-7.04504103 	-7.96188416 	-10.39001455 	-27.22562733 	-10.19534380 	-7.68203209 	-6.75334171 	-6.30753044 	-6.05906285 	-5.87092205 	-5.81026060 	-5.73957945 	-5.68298618 	-5.63183444 	-5.64094994 	-5.64403538 	-5.64229776 	-5.64279387 	
-5.83314131 	-5.84260282 	-5.85547022 	-5.87485945 	-5.89702236 	-5.92496037 	-5.96056176 	-6.00724429 	-6.07170812 	-6.12963599 	-6.31608843 	-6.57699535 	-7.00916783 	-7.92260529 	-10.34250650 	-27.11259784 	-10.15902359 	-7.65857698 	-6.73456121 	-6.29136181 	-6.04461366 	-5.85821236 	-5.79917294 	-5.73106429 	-5.67904360 	-5.64093172 	-5.60336599 	-5.61785568 	-5.61946652 	-5.62148242 	
-5.81611899 	-5.82549308 	-5.83817615 	-5.85694758 	-5.87597574 	-5.90314231 	-5.93844708 	-5.98503199 	-6.04938400 	-6.10723532 	-6.29313426 	-6.55313919 	-6.98446970 	-7.89589882 	-10.31111759 	-27.04152525 	-10.13807425 	-7.64644620 	-6.72553522 	-6.28414392 	-6.03819531 	-5.85305511 	-5.79499002 	-5.72828324 	-5.67840513 	-5.64410578 	-5.61794132 	-5.59097064 	-5.60278185 	-5.60777676 	
-5.80161799 	-5.81086259 	-5.82305852 	-5.83915910 	-5.85756694 	-5.88447720 	-5.91964344 	-5.96617444 	-6.03046132 	-6.08814658 	-6.27363434 	-6.53284143 	-6.96335328 	-7.87281240 	-10.28352772 	-26.97793422 	-10.11858174 	-7.63444081 	-6.71620530 	-6.27628460 	-6.03105245 	-5.84671248 	-5.78944197 	-5.72363581 	-5.67495496 	-5.64243387 	-5.61961601 	-5.60284397 	-5.57766885 	-5.59186847 	
-5.79258399 	-5.80141542 	-5.81128421 	-5.82689436 	-5.84511293 	-5.87190945 	-5.90701241 	-5.95356014 	-6.01774340 	-6.07537942 	-6.26060532 	-6.51927574 	-6.94926890 	-7.85754679 	-10.26575058 	-26.93862687 	-10.10766557 	-7.62854666 	-6.71205298 	-6.27311738 	-6.02829117 	-5.84449338 	-5.78761804 	-5.72249554 	-5.67454520 	-5.64296244 	-5.62166261 	-5.60786879 	-5.59189696 	-5.57281919 	
-5.78656513 	-5.79332555 	-5.80278036 	-5.81825941 	-5.83638831 	-5.86311352 	-5.89819581 	-5.94470832 	-6.00888166 	-6.06647308 	-6.25154290 	-6.50982978 	-6.93954418 	-7.84717461 	-10.25428418 	-26.91537529 	-10.10245747 	-7.62680319 	-6.71146283 	-6.27319668 	-6.02857926 	-5.84512140 	-5.78853070 	-5.72375477 	-5.67636471 	-5.64532779 	-5.62480239 	-5.61234418 	-5.59907731 	-5.58831646 	
