0.10049674 	0.13636150 	0.11227996 	0.10345729 	0.09924785 	0.09763667 	0.09773558 	0.09940218 	0.10221463 	0.10601526 	0.11103677 	0.11666321 	0.12280538 	0.12867786 	0.13700640 	0.14419407 	0.13303239 	0.10597830 	0.02321160 	-0.25024762 	-2.36542147 	-0.34449521 	-0.07291777 	0.01635561 	0.04872199 	0.06388858 	0.05955375 	0.05280832 	0.04712155 	0.04100394 	0.03495918 	0.02872498 	0.02293910 	0.01728352 	0.01187784 	0.00671095 	0.00170483 	-0.00303020 	-0.00733635 	-0.01068135 	
0.09224111 	0.11227748 	0.15148986 	0.12551016 	0.11611530 	0.11165345 	0.10994240 	0.11014417 	0.11202179 	0.11511087 	0.11956918 	0.12475303 	0.13052592 	0.13607473 	0.14414569 	0.15112633 	0.13977615 	0.11253601 	0.02951744 	-0.24463393 	-2.36558076 	-0.34469173 	-0.07334853 	0.01579558 	0.04807364 	0.06317435 	0.05877024 	0.05195602 	0.04618557 	0.03997839 	0.03380945 	0.02742997 	0.02145711 	0.01562907 	0.01004546 	0.00465788 	-0.00047919 	-0.00520198 	-0.00885414 	-0.00742154 	
0.08819303 	0.10345285 	0.12550771 	0.16832790 	0.14030176 	0.13020073 	0.12538714 	0.12361889 	0.12389691 	0.12596771 	0.12965006 	0.13422012 	0.13950220 	0.14463769 	0.15237532 	0.15908199 	0.14747675 	0.11998279 	0.03663369 	-0.23836050 	-2.36594298 	-0.34502056 	-0.07391362 	0.01509390 	0.04723676 	0.06224549 	0.05775196 	0.05085132 	0.04497640 	0.03863281 	0.03231196 	0.02573192 	0.01957803 	0.01356182 	0.00774511 	0.00222208 	-0.00288875 	-0.00687310 	-0.00526153 	-0.00317895 	
0.08660177 	0.09923773 	0.11610654 	0.14029468 	0.18729442 	0.15688396 	0.14591363 	0.14075635 	0.13888164 	0.13919808 	0.14176800 	0.14548667 	0.15008898 	0.15468192 	0.16198396 	0.16832578 	0.15638300 	0.12855454 	0.04477475 	-0.23124855 	-2.36653313 	-0.34537162 	-0.07458664 	0.01422355 	0.04622910 	0.06111041 	0.05649771 	0.04948308 	0.04344709 	0.03693135 	0.03039169 	0.02361697 	0.01726420 	0.01099871 	0.00504327 	-0.00044096 	-0.00472473 	-0.00290628 	-0.00055952 	0.00153833 	
0.08665147 	0.09762648 	0.11164362 	0.13019220 	0.15688083 	0.20858591 	0.17539769 	0.16349471 	0.15790306 	0.15585688 	0.15649111 	0.15898524 	0.16264868 	0.16648856 	0.17319742 	0.17905271 	0.16665754 	0.13838225 	0.05403658 	-0.22327043 	-2.36772018 	-0.34595944 	-0.07555640 	0.01302504 	0.04485090 	0.05959620 	0.05483325 	0.04762715 	0.04138774 	0.03462092 	0.02787100 	0.02087271 	0.01426530 	0.00785676 	0.00195535 	-0.00260166 	-0.00046178 	0.00218128 	0.00455911 	0.00652237 	
0.08808897 	0.09771926 	0.10992907 	0.12537348 	0.14590494 	0.17539180 	0.23244095 	0.19612350 	0.18311510 	0.17696457 	0.17499127 	0.17534269 	0.17763873 	0.18042992 	0.18632066 	0.19151547 	0.17852258 	0.14965822 	0.06456219 	-0.21434578 	-2.36972492 	-0.34685113 	-0.07688121 	0.01140144 	0.04300250 	0.05757218 	0.05258673 	0.04513890 	0.03859826 	0.03158723 	0.02459374 	0.01732912 	0.01055881 	0.00421724 	-0.00063932 	0.00194702 	0.00501136 	0.00769911 	0.00993983 	0.01168121 	
0.09061009 	0.09938214 	0.11012601 	0.12360191 	0.14074522 	0.16348505 	0.19611971 	0.25945949 	0.21950259 	0.20513755 	0.19862019 	0.19608312 	0.19598455 	0.19722738 	0.20194829 	0.20621700 	0.19240874 	0.16274970 	0.07668384 	-0.20420825 	-2.37286165 	-0.34812682 	-0.07864807 	0.00925361 	0.04055311 	0.05485913 	0.04957988 	0.04178645 	0.03494319 	0.02764017 	0.02036099 	0.01292169 	0.00623482 	0.00107295 	0.00421116 	0.00784000 	0.01096415 	0.01351227 	0.01551979 	0.01708328 	
0.09407488 	0.10219177 	0.11200073 	0.12387747 	0.13886819 	0.15789076 	0.18310836 	0.21949908 	0.29015082 	0.24589797 	0.23024926 	0.22264291 	0.21931023 	0.21783482 	0.22082955 	0.22376920 	0.20882097 	0.17810547 	0.09075208 	-0.19262339 	-2.37725657 	-0.34983767 	-0.08094646 	0.00643530 	0.03730984 	0.05125768 	0.04553238 	0.03738412 	0.03021170 	0.02256818 	0.01508586 	0.00774567 	0.00239509 	0.00623296 	0.01054852 	0.01425073 	0.01723034 	0.01952985 	0.02134991 	0.02273988 	
0.09838639 	0.10598459 	0.11508150 	0.12594026 	0.13917695 	0.15583656 	0.17694980 	0.20512529 	0.24588813 	0.32520343 	0.27618245 	0.25834585 	0.24930479 	0.24416327 	0.24406966 	0.24503303 	0.22843114 	0.19621904 	0.10714951 	-0.17953935 	-2.38401113 	-0.35238236 	-0.08415423 	0.00259703 	0.03291064 	0.04628536 	0.04008582 	0.03152882 	0.02394707 	0.01607590 	0.00869883 	0.00287307 	0.00775065 	0.01292278 	0.01732879 	0.02086637 	0.02359217 	0.02569405 	0.02733252 	0.02853742 	
0.10381514 	0.11100423 	0.11953786 	0.12962017 	0.14174457 	0.15646865 	0.17497407 	0.19860548 	0.23023575 	0.27617818 	0.36620201 	0.31083349 	0.29023195 	0.27859011 	0.27433489 	0.27172087 	0.25269015 	0.21832230 	0.12690800 	-0.16393264 	-2.39262897 	-0.35545490 	-0.08812273 	-0.00223833 	0.02721024 	0.03993689 	0.03318842 	0.02410445 	0.01621450 	0.00846460 	0.00283869 	0.00871436 	0.01510315 	0.02038055 	0.02461008 	0.02788175 	0.03038493 	0.03229194 	0.03373152 	0.03479134 	
